0,1,2,3
1544,0,700,0.9775542519074507
1544,0,700,0.9775542519074507
1543,0,700,0.9775544948427461
1543,0,700,0.9775544948427461
1542,0,700,0.9775547455539088
1542,0,700,0.9775547455539088
1541,0,700,0.9775550040614326
1541,0,700,0.9775550040614326
1540,0,700,0.9775552703858675
1540,0,700,0.9775552703858675
1539,0,700,0.9775555445478178
1539,0,700,0.9775555445478178
1538,0,700,0.9775558265679417
1538,0,700,0.9775558265679417
1537,0,700,0.9775561164669531
1537,0,700,0.9775561164669531
1536,0,700,0.9775564142656216
1536,0,700,0.9775564142656216
1535,0,700,0.9775567199847717
1535,0,700,0.9775567199847717
1534,0,700,0.9775570336452829
1534,0,700,0.9775570336452829
1533,0,700,0.977557355268091
1533,0,700,0.977557355268091
1532,0,700,0.9775576848741876
1532,0,700,0.9775576848741876
1531,0,700,0.9775580224846204
1531,0,700,0.9775580224846204
1530,0,700,0.9775583681204931
1530,0,700,0.9775583681204931
1529,0,700,0.9775587218029658
1529,0,700,0.9775587218029658
1528,0,700,0.9775590835532549
1528,0,700,0.9775590835532549
1527,0,700,0.977559453392634
1527,0,700,0.977559453392634
1526,0,700,0.9775598313424332
1526,0,700,0.9775598313424332
1525,0,700,0.9775602174240399
1525,0,700,0.9775602174240399
1524,0,700,0.9775606116588981
1524,0,700,0.9775606116588981
1523,0,700,0.9775610140685098
1523,0,700,0.9775610140685098
1522,0,700,0.9775614246744346
1522,0,700,0.9775614246744346
1521,0,700,0.9775618434982892
1521,0,700,0.9775618434982892
1520,0,700,0.9775622705617488
1520,0,700,0.9775622705617488
1519,0,700,0.9775627058865461
1519,0,700,0.9775627058865461
1518,0,700,0.9775631494944726
1518,0,700,0.9775631494944726
1517,0,700,0.9775636014073779
1517,0,700,0.9775636014073779
1516,0,700,0.97756406164717
1516,0,700,0.97756406164717
1515,0,700,0.9775645302358162
1515,0,700,0.9775645302358162
1514,0,700,0.9775650071953422
1514,0,700,0.9775650071953422
1513,0,700,0.9775654925478333
1513,0,700,0.9775654925478333
1512,0,700,0.9775659863154336
1512,0,700,0.9775659863154336
1511,0,700,0.9775664885203468
1511,0,700,0.9775664885203468
1510,0,700,0.9775669991848366
1510,0,700,0.9775669991848366
1509,0,700,0.9775675183312259
1509,0,700,0.9775675183312259
1508,0,700,0.9775680459818984
1508,0,700,0.9775680459818984
1507,0,700,0.9775685821592971
1507,0,700,0.9775685821592971
1506,0,700,0.9775691268859262
1506,0,700,0.9775691268859262
1505,0,700,0.9775696801843499
1505,0,700,0.9775696801843499
1504,0,700,0.9775702420771928
1504,0,700,0.9775702420771928
1503,0,700,0.9775708125871418
1503,0,700,0.9775708125871418
1502,0,700,0.9775713917369433
1502,0,700,0.9775713917369433
1501,0,700,0.9775719795494059
1501,0,700,0.9775719795494059
1500,0,700,0.9775725760473992
1500,0,700,0.9775725760473992
1499,0,700,0.9775731812538547
1499,0,700,0.9775731812538547
1498,0,700,0.9775737951917658
1498,0,700,0.9775737951917658
1497,0,700,0.9775744178841882
1497,0,700,0.9775744178841882
1496,0,700,0.9775750493542387
1496,0,700,0.9775750493542387
1495,0,700,0.9775756896250971
1495,0,700,0.9775756896250971
1494,0,700,0.9775763387200068
1494,0,700,0.9775763387200068
1493,0,700,0.9775769966622722
1493,0,700,0.9775769966622722
1492,0,700,0.9775776634752623
1492,0,700,0.9775776634752623
1491,0,700,0.9775783391824074
1491,0,700,0.9775783391824074
1490,0,700,0.9775790238072031
1490,0,700,0.9775790238072031
1489,0,700,0.9775797173732076
1489,0,700,0.9775797173732076
1488,0,700,0.9775804199040423
1488,0,700,0.9775804199040423
1487,0,700,0.9775811314233931
1487,0,700,0.9775811314233931
1486,0,700,0.9775818519550105
1486,0,700,0.9775818519550105
1485,0,700,0.9775825815227083
1485,0,700,0.9775825815227083
1484,0,700,0.9775833201503655
1484,0,700,0.9775833201503655
1483,0,700,0.9775840678619256
1483,0,700,0.9775840678619256
1482,0,700,0.9775848246813968
1482,0,700,0.9775848246813968
1481,0,700,0.9775855906328531
1481,0,700,0.9775855906328531
1480,0,700,0.9775863657404322
1480,0,700,0.9775863657404322
1479,0,700,0.9775871500283392
1479,0,700,0.9775871500283392
1478,0,700,0.9775879435208437
1478,0,700,0.9775879435208437
1477,0,700,0.9775887462422812
1477,0,700,0.9775887462422812
1476,0,700,0.9775895582170542
1476,0,700,0.9775895582170542
1475,0,700,0.9775903794696303
1475,0,700,0.9775903794696303
1474,0,700,0.9775912100245442
1474,0,700,0.9775912100245442
1473,0,700,0.9775920499063975
1473,0,700,0.9775920499063975
1472,0,700,0.9775928991398579
1472,0,700,0.9775928991398579
1471,0,700,0.977593757749661
1471,0,700,0.977593757749661
1470,0,700,0.9775946257606092
1470,0,700,0.9775946257606092
1469,0,700,0.9775955031975727
1469,0,700,0.9775955031975727
1468,0,700,0.9775963900854894
1468,0,700,0.9775963900854894
1467,0,700,0.9775972864493646
1467,0,700,0.9775972864493646
1466,0,700,0.9775981923142727
1466,0,700,0.9775981923142727
1465,0,700,0.9775991077053554
1465,0,700,0.9775991077053554
1464,0,700,0.9776000326478234
1464,0,700,0.9776000326478234
1463,0,700,0.9776009671669563
1463,0,700,0.9776009671669563
1462,0,700,0.9776019112881024
1462,0,700,0.9776019112881024
1461,0,700,0.9776028650366791
1461,0,700,0.9776028650366791
1460,0,700,0.9776038284381738
1460,0,700,0.9776038284381738
1459,0,700,0.9776048015181426
1459,0,700,0.9776048015181426
1458,0,700,0.9776057843022116
1458,0,700,0.9776057843022116
1457,0,700,0.9776067768160777
1457,0,700,0.9776067768160777
